StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
086170,2000,2,2180,1.08,1.1,1.08,1.1,0.06,2021-03-23
086171,1000,1,1190,1.19,1.19,1.19,1.19,0.03,2021-03-23
086172,20000,1,17200,0.86,0.86,0.86,0.86,0.0,2021-03-23
086173,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086174,876000,43,1075640,1.27,1.33,1.16,1.19,0.03,2021-03-23
086175,557000,19,672450,1.22,1.24,1.16,1.2,-0.01,2021-03-23
086176,620000,24,712990,1.15,1.18,1.11,1.13,-0.02,2021-03-23
086177,251000,5,170020,0.69,0.69,0.67,0.67,0.0,2021-03-23
086178,1297000,57,3651220,2.53,3.06,2.46,2.57,0.29,2021-03-23
086179,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086180,651000,12,862380,1.32,1.34,1.25,1.25,-0.08,2021-03-23
086181,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086182,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086183,90000,9,118450,1.39,1.39,1.24,1.28,0.0,2021-03-23
086184,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086185,10000,1,4400,0.44,0.44,0.44,0.44,0.01,2021-03-23
086186,30000,5,51970,1.67,1.77,1.67,1.77,-0.01,2021-03-23
086187,3000,1,2100,0.7,0.7,0.7,0.7,-0.04,2021-03-23
086188,191000,18,232500,1.21,1.24,1.2,1.23,-0.02,2021-03-23
086189,5000,4,5470,1.1,1.1,1.09,1.09,0.01,2021-03-23
086190,3000,3,2980,0.98,1.0,0.98,1.0,0.04,2021-03-23
086191,247000,18,507190,1.9,2.26,1.84,1.84,0.12,2021-03-23
086192,42000,5,126500,2.99,3.09,2.97,3.05,0.35,2021-03-23
086193,73000,4,69930,0.96,0.98,0.95,0.98,-0.05,2021-03-23
086194,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086195,52000,13,116100,2.05,2.3,2.05,2.3,0.44,2021-03-23
086196,357000,22,775500,2.26,2.26,2.05,2.05,-0.37,2021-03-23
086197,379000,9,655860,1.54,1.79,1.52,1.52,0.04,2021-03-23
086198,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086199,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086200,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086201,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086202,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086203,46000,2,62460,1.35,1.36,1.35,1.36,-0.01,2021-03-23
086204,80000,5,64800,0.83,0.83,0.8,0.8,0.01,2021-03-23
086205,3000,1,6240,2.08,2.08,2.08,2.08,-0.18,2021-03-23
086206,148000,9,183710,1.33,1.33,1.19,1.19,-0.04,2021-03-23
086207,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086208,68000,8,122660,1.89,2.12,1.62,1.62,0.0,2021-03-23
086209,100000,6,94300,0.98,0.98,0.92,0.92,-0.05,2021-03-23
086210,50000,1,55500,1.11,1.11,1.11,1.11,0.0,2021-03-23
086211,151000,10,332960,2.19,2.24,2.06,2.06,-0.07,2021-03-23
086212,61000,6,30500,0.5,0.51,0.49,0.49,0.01,2021-03-23
086213,77000,1,46200,0.6,0.6,0.6,0.6,-0.05,2021-03-23
086214,178000,6,324040,1.82,1.86,1.8,1.86,0.03,2021-03-23
086215,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086216,80000,1,22400,0.28,0.28,0.28,0.28,-0.01,2021-03-23
086217,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086218,10000,1,7000,0.7,0.7,0.7,0.7,-0.1,2021-03-23
086219,70000,5,35150,0.51,0.52,0.5,0.5,0.02,2021-03-23
086220,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086221,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086222,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086223,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086224,768000,28,1087100,1.4,1.63,1.37,1.4,0.08,2021-03-23
086225,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086226,13000,2,7470,0.59,0.59,0.57,0.57,0.0,2021-03-23
086227,5000,1,2900,0.58,0.58,0.58,0.58,0.0,2021-03-23
086228,20000,1,7800,0.39,0.39,0.39,0.39,0.0,2021-03-23
086229,29000,5,20140,0.69,0.7,0.68,0.68,0.0,2021-03-23
086230,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086231,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086232,100000,1,47000,0.47,0.47,0.47,0.47,0.0,2021-03-23
086233,316000,14,380780,1.22,1.31,1.15,1.17,0.04,2021-03-23
086234,673000,23,837060,1.21,1.42,1.2,1.21,0.11,2021-03-23
086235,3000,1,570,0.19,0.19,0.19,0.19,-0.02,2021-03-23
086236,96000,2,103680,1.08,1.08,1.08,1.08,0.03,2021-03-23
086237,18000,1,19260,1.07,1.07,1.07,1.07,-0.03,2021-03-23
086238,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086239,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086240,5000,1,12500,2.5,2.5,2.5,2.5,0.28,2021-03-23
086241,342000,33,668300,1.85,2.27,1.79,1.9,0.17,2021-03-23
086242,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086243,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086244,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086245,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086246,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086247,249000,25,425030,1.98,1.98,1.62,1.68,-0.23,2021-03-23
086248,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086249,8000,4,8890,1.11,1.12,1.11,1.12,-0.07,2021-03-23
086250,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086251,30000,2,23700,0.8,0.8,0.77,0.77,0.02,2021-03-23
086252,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086253,48000,6,23800,0.49,0.51,0.46,0.46,-0.12,2021-03-23
086254,40000,5,13390,0.33,0.34,0.33,0.33,0.01,2021-03-23
086255,189000,2,100200,0.56,0.56,0.53,0.53,0.01,2021-03-23
086256,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086257,23000,8,24530,1.05,1.07,1.03,1.07,0.06,2021-03-23
086258,2000,1,1180,0.59,0.59,0.59,0.59,-0.01,2021-03-23
086259,288000,8,186740,0.6,0.69,0.6,0.69,0.01,2021-03-23
086260,900000,13,436500,0.48,0.49,0.47,0.47,-0.03,2021-03-23
086261,769000,57,1174150,1.43,1.63,1.39,1.59,0.27,2021-03-23
086262,95000,2,149000,1.6,1.6,1.54,1.54,0.22,2021-03-23
086263,33000,7,40190,1.23,1.23,1.21,1.21,0.01,2021-03-23
086264,3443000,333,2324310,0.87,0.87,0.62,0.71,-0.16,2021-03-23
086265,185000,11,203100,1.08,1.18,1.01,1.01,-0.03,2021-03-23
086266,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086267,30000,1,10800,0.36,0.36,0.36,0.36,-0.02,2021-03-23
086268,1118000,43,1291400,1.12,1.3,1.05,1.1,0.08,2021-03-23
086269,4000,1,1200,0.3,0.3,0.3,0.3,0.0,2021-03-23
086270,75000,3,48750,0.65,0.65,0.65,0.65,-0.04,2021-03-23
086271,122000,19,193450,1.73,1.73,1.42,1.51,-0.2,2021-03-23
086272,32000,6,18410,0.58,0.65,0.55,0.55,-0.01,2021-03-23
086273,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086274,386000,31,385990,1.09,1.09,0.94,1.0,0.13,2021-03-23
086275,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086276,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086277,65000,3,100750,1.61,1.61,1.47,1.47,0.0,2021-03-23
086278,1770000,92,7841850,3.97,4.75,3.92,4.74,0.77,2021-03-23
086279,60000,2,102300,1.7,1.73,1.7,1.73,0.04,2021-03-23
086280,133000,10,432510,3.29,3.3,3.17,3.2,-0.15,2021-03-23
086281,40000,3,115790,2.88,2.92,2.83,2.92,0.3,2021-03-23
086282,35000,3,70400,2.03,2.14,1.91,1.91,0.0,2021-03-23
086283,6000,1,12780,2.13,2.13,2.13,2.13,0.19,2021-03-23
086284,110000,2,143100,1.31,1.31,1.3,1.3,0.11,2021-03-23
086285,400000,4,1196500,3.06,3.06,2.78,2.78,-0.11,2021-03-23
086286,30000,3,27500,0.92,0.92,0.91,0.91,-0.07,2021-03-23
086287,320000,2,339600,1.08,1.08,1.06,1.06,-0.01,2021-03-23
086288,664000,23,1397760,2.15,2.19,2.1,2.1,0.0,2021-03-23
086289,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086290,24000,4,60820,2.46,2.64,2.46,2.57,0.18,2021-03-23
086291,130000,2,273600,2.22,2.22,2.07,2.07,-0.1,2021-03-23
086292,79000,13,393890,5.05,5.2,4.84,5.1,0.56,2021-03-23
086293,333000,47,1641820,4.55,5.3,4.55,4.98,0.57,2021-03-23
086294,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086295,26000,12,33650,1.29,1.32,1.26,1.26,0.1,2021-03-23
086296,10000,1,9400,0.94,0.94,0.94,0.94,0.13,2021-03-23
086297,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086298,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086299,1428000,41,3780580,2.6,2.76,2.3,2.38,0.07,2021-03-23
086300,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086301,100000,1,37000,0.37,0.37,0.37,0.37,-0.02,2021-03-23
086302,11000,2,6810,0.62,0.62,0.61,0.61,0.0,2021-03-23
086303,498000,10,418820,0.79,0.85,0.78,0.85,0.01,2021-03-23
086304,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086305,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086306,168000,53,324610,1.89,1.99,1.8,1.8,-0.09,2021-03-23
086307,20000,1,17600,0.88,0.88,0.88,0.88,0.0,2021-03-23
086308,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086309,711000,42,1172930,1.68,1.85,1.6,1.79,-0.21,2021-03-23
086310,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086311,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086312,223000,9,297250,1.32,1.39,1.29,1.39,0.13,2021-03-23
086313,15000,1,12750,0.85,0.85,0.85,0.85,0.0,2021-03-23
086314,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086315,6000,2,5550,0.92,0.95,0.92,0.95,0.05,2021-03-23
086316,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086317,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086318,10000,1,8500,0.85,0.85,0.85,0.85,0.04,2021-03-23
086319,25000,1,16750,0.67,0.67,0.67,0.67,0.06,2021-03-23
086320,13000,1,25350,1.95,1.95,1.95,1.95,0.0,2021-03-23
086321,28000,1,28840,1.03,1.03,1.03,1.03,0.0,2021-03-23
086322,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086323,382000,4,217290,0.57,0.57,0.56,0.56,0.01,2021-03-23
086324,160000,13,52200,0.36,0.36,0.29,0.3,-0.05,2021-03-23
086325,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086326,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086327,371000,18,555960,1.44,1.59,1.44,1.55,0.05,2021-03-23
086328,2000,2,3990,2.0,2.0,1.99,1.99,-0.07,2021-03-23
086329,569000,12,1140240,2.06,2.06,1.97,2.04,0.03,2021-03-23
086330,60000,4,48320,0.82,0.82,0.79,0.79,0.03,2021-03-23
086331,7000,2,5710,0.83,0.83,0.81,0.81,-0.07,2021-03-23
086332,902000,58,1847760,1.93,2.4,1.34,1.92,0.1,2021-03-23
086333,21000,2,29030,1.43,1.43,1.38,1.38,0.0,2021-03-23
086334,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086335,2000,2,2420,1.19,1.23,1.19,1.23,0.09,2021-03-23
086336,16000,4,9980,0.62,0.65,0.61,0.61,-0.03,2021-03-23
086337,27000,3,49140,1.88,1.88,1.62,1.62,0.06,2021-03-23
086338,18000,1,32220,1.79,1.79,1.79,1.79,0.08,2021-03-23
086339,22000,2,24460,1.13,1.13,1.09,1.09,0.0,2021-03-23
086340,30000,1,32400,1.08,1.08,1.08,1.08,0.01,2021-03-23
086341,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086342,101000,2,204020,2.02,2.02,2.02,2.02,0.02,2021-03-23
086343,515000,20,632400,1.26,1.28,1.18,1.19,-0.1,2021-03-23
086344,70000,6,78500,1.16,1.16,1.08,1.08,-0.08,2021-03-23
086345,50000,1,25500,0.51,0.51,0.51,0.51,-0.03,2021-03-23
086346,84000,3,122620,1.45,1.46,1.45,1.46,-0.24,2021-03-23
086347,3000,1,5040,1.68,1.68,1.68,1.68,0.0,2021-03-23
086348,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086349,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086350,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086351,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086352,317000,18,746340,2.42,2.45,2.32,2.35,-0.03,2021-03-23
086353,1543000,54,2913310,1.9,2.01,1.82,2.0,0.12,2021-03-23
086354,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086355,20000,1,15200,0.76,0.76,0.76,0.76,0.0,2021-03-23
086356,93000,3,174690,2.03,2.03,1.86,1.92,0.04,2021-03-23
086357,32000,2,31060,0.97,0.98,0.97,0.98,0.01,2021-03-23
086358,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086359,15000,4,17790,1.21,1.21,1.15,1.18,-0.03,2021-03-23
086360,936000,2,1590300,1.75,1.75,1.65,1.65,0.0,2021-03-23
086361,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086362,490000,5,749110,1.53,1.53,1.43,1.43,-0.04,2021-03-23
086363,3000,1,5280,1.76,1.76,1.76,1.76,0.13,2021-03-23
086364,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086365,14000,1,24780,1.77,1.77,1.77,1.77,0.02,2021-03-23
086366,63000,2,140450,2.23,2.23,2.21,2.21,0.03,2021-03-23
086367,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086368,455000,3,627730,1.37,1.38,1.33,1.33,0.0,2021-03-23
086369,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086370,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086371,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086372,307000,6,159770,0.58,0.58,0.52,0.52,-0.09,2021-03-23
086373,150000,7,248830,1.69,1.69,1.65,1.65,-0.13,2021-03-23
086374,1000,1,1560,1.56,1.56,1.56,1.56,-0.08,2021-03-23
086375,2000,1,2640,1.32,1.32,1.32,1.32,-0.81,2021-03-23
086376,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086377,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086378,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086379,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086380,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086381,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086382,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086383,76000,13,106090,1.41,1.47,1.33,1.38,0.07,2021-03-23
086384,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086385,10000,1,14500,1.45,1.45,1.45,1.45,-0.16,2021-03-23
086386,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086387,3000,2,2370,0.79,0.79,0.79,0.79,0.11,2021-03-23
086388,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086389,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086390,15000,3,19230,1.3,1.35,1.22,1.22,-0.06,2021-03-23
086391,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086392,351000,38,677280,2.01,2.15,1.72,1.75,-0.24,2021-03-23
086393,1000,1,760,0.76,0.76,0.76,0.76,0.0,2021-03-23
086394,1241000,42,1580260,1.28,1.3,1.2,1.2,0.05,2021-03-23
086395,592000,41,505390,0.8,0.95,0.77,0.79,0.02,2021-03-23
086396,30000,3,26100,0.9,0.9,0.85,0.85,-0.35,2021-03-23
086397,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086398,93000,3,74310,0.8,0.8,0.77,0.77,-0.04,2021-03-23
086399,50000,3,27000,0.54,0.54,0.54,0.54,-0.08,2021-03-23
086400,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086401,1000,1,960,0.96,0.96,0.96,0.96,0.02,2021-03-23
086402,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086403,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086404,15000,1,9450,0.63,0.63,0.63,0.63,0.0,2021-03-23
086405,63000,1,60480,0.96,0.96,0.96,0.96,0.04,2021-03-23
086406,1331000,14,907750,0.66,0.71,0.65,0.66,0.0,2021-03-23
086407,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086408,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086409,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086410,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086411,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086412,22000,4,23460,1.17,1.19,1.05,1.05,0.0,2021-03-23
086413,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086414,71000,8,196470,2.81,2.81,2.68,2.68,0.03,2021-03-23
086415,7000,1,9170,1.31,1.31,1.31,1.31,-0.06,2021-03-23
086416,92000,1,80040,0.87,0.87,0.87,0.87,0.0,2021-03-23
086417,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086418,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086419,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086420,32000,3,47420,1.51,1.51,1.48,1.48,0.01,2021-03-23
086421,344000,17,295700,0.87,0.89,0.85,0.89,0.0,2021-03-23
086422,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086423,111000,7,180580,1.68,1.68,1.6,1.6,-0.09,2021-03-23
086424,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086425,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086426,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086427,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086428,1567000,28,1550580,1.03,1.05,0.95,1.0,0.05,2021-03-23
086429,363000,36,268130,0.75,0.81,0.68,0.69,0.01,2021-03-23
086430,316000,7,238720,0.75,0.77,0.73,0.73,0.01,2021-03-23
086431,228000,29,253230,1.15,1.15,1.07,1.08,0.02,2021-03-23
086432,15000,2,12990,0.87,0.87,0.84,0.84,0.02,2021-03-23
086433,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086434,142000,7,79920,0.56,0.57,0.56,0.57,-0.04,2021-03-23
086435,40000,2,25300,0.63,0.64,0.63,0.64,0.0,2021-03-23
086436,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086437,3710000,130,1387660,0.36,0.43,0.32,0.33,-0.03,2021-03-23
086438,16000,2,13080,0.88,0.88,0.78,0.78,-0.14,2021-03-23
086439,435000,15,156320,0.34,0.39,0.31,0.31,0.0,2021-03-23
086440,165000,22,295840,1.88,1.88,1.71,1.74,0.15,2021-03-23
086441,345000,2,161250,0.47,0.47,0.45,0.45,0.04,2021-03-23
086442,856000,8,461420,0.56,0.57,0.5,0.53,-0.01,2021-03-23
086443,175000,12,126590,0.73,0.75,0.7,0.7,-0.01,2021-03-23
086444,80000,4,40800,0.52,0.52,0.5,0.5,0.01,2021-03-23
086445,683000,26,510350,0.72,0.79,0.67,0.68,0.06,2021-03-23
086446,31000,3,44370,1.43,1.44,1.43,1.43,0.02,2021-03-23
086447,12000,1,18480,1.54,1.54,1.54,1.54,0.0,2021-03-23
086448,100000,1,52000,0.52,0.52,0.52,0.52,0.0,2021-03-23
086449,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086450,28000,2,43140,1.56,1.56,1.53,1.53,-0.01,2021-03-23
086451,10000,1,9000,0.9,0.9,0.9,0.9,0.01,2021-03-23
086452,587000,34,1108090,1.94,1.94,1.76,1.77,0.06,2021-03-23
086453,65000,2,48700,0.78,0.78,0.74,0.74,0.0,2021-03-23
086454,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086455,759000,10,616190,0.86,0.86,0.76,0.76,-0.02,2021-03-23
086456,359000,12,561740,1.64,1.69,1.38,1.4,-0.03,2021-03-23
086457,58000,6,82450,1.49,1.57,1.29,1.29,-0.12,2021-03-23
086458,130000,3,255600,2.04,2.04,1.88,1.88,-0.06,2021-03-23
086459,211000,18,366250,1.64,1.78,1.64,1.66,0.1,2021-03-23
08645P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086460,34000,2,30800,0.91,0.91,0.9,0.9,0.02,2021-03-23
086461,22000,3,22160,1.03,1.03,0.98,0.98,-0.03,2021-03-23
086462,13000,2,40760,3.12,3.22,3.12,3.22,-0.39,2021-03-23
086463,62000,5,100340,1.65,1.76,1.43,1.43,0.0,2021-03-23
086464,39000,4,63590,1.66,1.66,1.61,1.64,-0.06,2021-03-23
086465,254000,17,248570,1.1,1.1,0.95,0.97,-0.16,2021-03-23
086466,77000,5,34330,0.45,0.45,0.4,0.41,-0.03,2021-03-23
086467,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086468,20000,1,9800,0.49,0.49,0.49,0.49,0.0,2021-03-23
086469,166000,3,194830,1.14,1.18,1.14,1.17,-0.03,2021-03-23
08646P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086470,1000,1,790,0.79,0.79,0.79,0.79,0.04,2021-03-23
086471,235000,16,240900,1.04,1.04,1.02,1.02,0.0,2021-03-23
086472,3486000,87,6020130,1.78,1.95,1.55,1.61,0.1,2021-03-23
086473,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086474,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086475,20000,2,23900,1.22,1.22,1.17,1.17,-0.08,2021-03-23
086476,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086477,38000,3,35700,0.89,0.97,0.89,0.97,0.05,2021-03-23
086478,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086479,241000,5,409590,1.71,1.71,1.64,1.64,0.18,2021-03-23
086480,120000,7,69100,0.6,0.6,0.5,0.51,-0.3,2021-03-23
086481,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086482,173000,2,139860,0.8,0.82,0.8,0.82,0.04,2021-03-23
086483,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086484,175000,4,153000,0.88,0.89,0.85,0.88,0.03,2021-03-23
086485,10000,1,4500,0.45,0.45,0.45,0.45,0.04,2021-03-23
086486,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086487,99000,3,82070,0.83,0.83,0.82,0.82,0.01,2021-03-23
086488,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086489,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086490,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086491,238000,5,144080,0.71,0.72,0.59,0.59,-0.13,2021-03-23
086492,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086493,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086494,226000,11,407050,1.76,1.88,1.6,1.68,0.36,2021-03-23
086495,10000,1,19600,1.96,1.96,1.96,1.96,0.0,2021-03-23
086496,304000,10,857490,2.87,3.02,2.5,2.56,0.09,2021-03-23
086497,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086498,49000,1,90650,1.85,1.85,1.85,1.85,0.0,2021-03-23
086499,335000,17,321190,0.96,0.99,0.92,0.99,0.04,2021-03-23
086500,330000,41,934460,2.9,2.9,2.71,2.71,0.1,2021-03-23
086501,6000,1,4440,0.74,0.74,0.74,0.74,0.07,2021-03-23
086502,25000,1,23250,0.93,0.93,0.93,0.93,0.04,2021-03-23
086503,210000,4,415200,1.98,1.98,1.92,1.92,-0.06,2021-03-23
086504,769000,3,996700,1.29,1.3,1.29,1.3,0.0,2021-03-23
086505,40000,2,26600,0.69,0.69,0.64,0.64,-0.06,2021-03-23
086506,37000,1,35890,0.97,0.97,0.97,0.97,0.04,2021-03-23
086507,60000,2,46500,0.78,0.78,0.77,0.77,-0.03,2021-03-23
086508,440000,17,369800,0.79,0.87,0.79,0.87,0.12,2021-03-23
086509,998000,14,1290160,1.38,1.43,1.25,1.27,0.03,2021-03-23
086510,86000,1,70520,0.82,0.82,0.82,0.82,0.12,2021-03-23
086511,158000,19,215080,1.39,1.39,1.29,1.33,0.03,2021-03-23
086512,4000,1,3400,0.85,0.85,0.85,0.85,0.06,2021-03-23
086513,12000,4,13420,1.06,1.16,1.06,1.11,0.07,2021-03-23
086514,1646000,22,2731780,1.85,1.95,1.59,1.65,0.03,2021-03-23
086515,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086516,22000,4,20360,0.92,0.93,0.92,0.93,-0.01,2021-03-23
086517,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086518,671000,45,893930,1.26,1.52,1.24,1.28,0.08,2021-03-23
086519,35000,2,37500,1.11,1.11,1.02,1.02,-0.24,2021-03-23
086520,393000,23,305280,0.76,0.82,0.71,0.71,-0.05,2021-03-23
086521,5719000,95,4710580,0.85,0.9,0.79,0.8,-0.03,2021-03-23
086522,86000,6,60250,0.73,0.73,0.67,0.67,-0.1,2021-03-23
086523,36000,5,39880,1.08,1.12,1.08,1.08,-0.01,2021-03-23
086524,269000,26,344820,1.22,1.33,1.2,1.33,0.18,2021-03-23
086525,10000,1,7300,0.73,0.73,0.73,0.73,0.0,2021-03-23
086526,550000,35,548610,1.0,1.08,0.9,0.95,0.12,2021-03-23
086527,1334000,46,1252670,0.97,1.02,0.88,0.91,0.02,2021-03-23
086528,27000,2,38350,1.45,1.45,1.41,1.41,-0.02,2021-03-23
086529,65000,4,80360,1.23,1.25,1.23,1.23,-0.08,2021-03-23
086530,563000,36,627160,1.05,1.29,1.03,1.07,0.14,2021-03-23
086531,404000,14,299760,0.69,0.77,0.68,0.73,0.06,2021-03-23
086532,258000,21,296740,1.2,1.2,1.1,1.13,-0.05,2021-03-23
086533,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086534,50000,1,120500,2.41,2.41,2.41,2.41,0.0,2021-03-23
086535,50000,3,41600,0.8,0.9,0.8,0.9,0.14,2021-03-23
086536,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
086537,44000,2,60800,1.38,1.4,1.38,1.4,0.14,2021-03-23
